x,y,heading
13.031366404920522,-1.3118090747606637,-0.0010646971145478806
13.03825599368256,-1.3071408106548952,-0.0010606935708829671
13.045145582444597,-1.3024725465491267,-0.0010566900272180539
13.052035171206635,-1.2978042824433582,-0.0010526864835531404
13.058924759968672,-1.2931360183375897,-0.0010486829398882271
13.06581434873071,-1.2884677542318212,-0.0010446793962233137
13.072703937492749,-1.2837994901260528,-0.0010406758525584004
13.079593526254786,-1.2791312260202843,-0.001036672308893487
13.086483115016824,-1.2744629619145158,-0.0010326687652285737
13.093372703778861,-1.2697946978087473,-0.0010286652215636602
13.100262292540899,-1.2651264337029788,-0.001024661677898747
13.107151881302938,-1.2604581695972104,-0.0010206581342338335
13.114041470064976,-1.2557899054914419,-0.0010166545905689202
13.120931058827013,-1.2511216413856734,-0.0010126510469040068
13.12782064758905,-1.246453377279905,-0.0010086475032390935
13.134710236351088,-1.2417851131741364,-0.00100464395957418
13.141599825113127,-1.237116849068368,-0.0010006404159092668
13.148489413875165,-1.2324485849625995,-0.0009966368722443533
13.155379002637202,-1.227780320856831,-0.00099263332857944
13.16226859139924,-1.2231120567510623,-0.0009886297849145266
13.169158180161277,-1.2184437926452938,-0.0009846262412496133
13.176047768923315,-1.2137755285395255,-0.0009806226975846999
13.182937357685354,-1.2091072644337568,-0.0009766191539197866
13.189826946447392,-1.2044390003279883,-0.0009726156102548731
13.196716535209429,-1.1997707362222199,-0.0009686120665899598
13.203606123971467,-1.1951024721164514,-0.0009646085229250464
13.210495712733504,-1.190434208010683,-0.000960604979260133
13.217385301495543,-1.1857659439049144,-0.0009566014355952197
13.22427489025758,-1.181097679799146,-0.0009525978919303063
13.231164479019618,-1.1764294156933774,-0.000948594348265393
13.238054067781656,-1.171761151587609,-0.0009445908046004796
13.244943656543693,-1.1670928874818405,-0.0009405872609355662
13.251833245305733,-1.162424623376072,-0.0009365837172706529
13.25872283406777,-1.1577563592703035,-0.0009325801736057395
13.265612422829808,-1.153088095164535,-0.0009285766299408261
13.272502011591845,-1.1484198310587665,-0.0009245730862759128
13.279391600353883,-1.143751566952998,-0.0009205695426109994
13.28628118911592,-1.1390833028472296,-0.000916565998946086
13.29317077787796,-1.134415038741461,-0.0009125624552811726
13.300060366639997,-1.1297467746356926,-0.0009085589116162593
13.306949955402034,-1.1250785105299241,-0.000904555367951346
13.313839544164072,-1.1204102464241557,-0.0009005518242864326
